news,code
년 모차르트 고향 잘츠부르크에서 여름 페스티벌을 시작한 삼두마차는 연출가 막스 라인하르트 작가 후고 폰 호프만슈탈 작곡가 리하르트 슈트라우스였다 지금의 권위를 획득한 데는 역시 이곳 태생인 헤르베르트 폰 카라얀의 공이 크다 그는 년 대축제극장을 개관했고 년에는 여름 페스티벌뿐 아니라 부활제 페스티벌을 추가했다신종 코로나바이러스 감염증코로나 창궐로 올해 부활제 페스티벌은 취소됐지만 월 일부터 여름 페스티벌이 시작됐다 오스트리아도 신중하기로 유명한 게르만 민족의 나라인데 어떻게 이런 결정이 가능했을까 우선 주년이라는 상징성이다 프로그램을 예년보다 크게 축소하더라도 안 하고 지나갈 수는 없었을 것이다또한 같은 게르만이라도 오스트리아는 독일보다 상대적으로 남쪽이어서 어떻게든 잘되겠지 하는 라틴적 낙천성이 남아 있다 독일풍의 구조적 완결성이 있는 모차르트 음악에 남국의 밝은 태양이 빛나는 것과 비슷한 이치라고 하겠다유형종  음악무용 칼럼니스트무지크바움 대표  한국경제    무단전재 및 재배포 금지,생활/문화
파이낸셜뉴스 삼성바이오로직스는 미국 소재 제약회사와 억원 규모 바이오의약품 위탁생산계약을 체결했다고 일 공시했다이번 계약은 지난 년 월 일 체결한 위탁생산계약이며 추가 계약 체결에 따라 확정계약 금액이 늘어난 것이다 이는 전년 매출액의 에 해당된다계약기간은 년 월 일부터 년 월 일이며 계약 종료일은 생산일정 등 계약조건에 변경에 따라 변동이 가능하다삼성바이오로직스는 계약 상대는 경영상 비밀유지 사유로 년 월 일 이후 공개될 예정이라고 밝혔다 저작권자  파이낸셜뉴스 무단 전재재배포 금지,생활/문화
중장비 동원된 복구작업안성연합뉴스 홍기원 기자  지난 일 산사태가 발생한 경기도 안성시 죽산면의 한 마을에서 일 오후 복구작업이 진행되고 있다   중장비 동원된 복구작업안성연합뉴스 홍기원 기자  지난 일 산사태가 발생한 경기도 안성시 죽산면의 한 마을에서 일 오후 복구작업이 진행되고 있다  산사태로 막힌 계곡 도로가평연합뉴스 임병식 기자  일 경기도 가평군 상면에서 산사태로 도로가 막혀 굴삭기가 복구작업을 하고 있다   산사태로 막힌 계곡 도로가평연합뉴스 임병식 기자  일 경기도 가평군 상면에서 산사태로 도로가 막혀 굴삭기가 복구작업을 하고 있다  수색 작업 벌이는 구조대충주연합뉴스 천경환 기자  일 오전 충북 충주시 목계교 인근에서 구조대가 실종된 소방대원을 찾기 위한 수색작업을 하고 있다   수색 작업 벌이는 구조대충주연합뉴스 천경환 기자  일 오전 충북 충주시 목계교 인근에서 구조대가 실종된 소방대원을 찾기 위한 수색작업을 하고 있다  구호 물품 받는 수재민들대전연합뉴스 김주형 기자  대전에 기록적 폭우가 쏟아져 명이 사망하고 아파트 등 주택 침수 피해가 속출한 일 오후 정림동 아파트 침수 이재민들이 복수동 오량실내테니스장에 마련된 이재민 임시 생활 시설에서 안정을 취하고 있다   구호 물품 받는 수재민들대전연합뉴스 김주형 기자  대전에 기록적 폭우가 쏟아져 명이 사망하고 아파트 등 주택 침수 피해가 속출한 일 오후 정림동 아파트 침수 이재민들이 복수동 오량실내테니스장에 마련된 이재민 임시 생활 시설에서 안정을 취하고 있다  북한강 수계 댐 사흘째 방류춘천연합뉴스 이상학 기자  집중호우가 내린 일 강원 춘천시 춘천댐이 수문을 열고 물을 하류로 흘려보내고 있다   북한강 수계 댐 사흘째 방류춘천연합뉴스 이상학 기자  집중호우가 내린 일 강원 춘천시 춘천댐이 수문을 열고 물을 하류로 흘려보내고 있다  전국종합연합뉴스 록우가 휩쓸고 간 중부지방의 수해현장에서 복구작업이 시작됐으나  이상 큰비 예보가 이어져 당국과 주민들이 긴장을 끈을 놓지 못하고 있다중앙재난안전대책본부중대본는 일 오후 시 기준 집계를 통해 지난 일부터 중부지역을 강타한 집중호우로 모두 명이 숨지고 명이 실종됐다고 밝혔다 부상자는 명이다이재민은 가구 천명이다 지역별로는 충북이 명으로 가장 많고 경기 명 강원 명 등이다호우특보가 발효된 중부지방에는 돌풍과 천둥번개를 동반한 매우 많은 비가 또다시 내릴 것으로 전망된다일까지 예상 강수량은 서울경기강원영서충청북부서해도 많은 곳  이상 강원영동충청남부경북북부 많은 곳  이상 남부내륙제주도  등이다계속된 비로 하천과 계곡물이 불어나고 지반이 매우 약한 상태여서 추가 피해가 우려된다경기도 가평군 청평면 대성리에서는 급류에 휩쓸려 실종된 남씨의 시신이 하루만인 이날 오전 시 분께 발견됐다씨는 폭우에 근처 밭을 확인하러 나갔다가 사고를 당한 것으로 전해졌다이로써 경기도에서는 이번 집중호우로 명이 숨지고 명이 실종됐다가평군 상면 임초리 마을은 전날 진입로 주변 축대가 붕괴하면서 여가구의 주민과 피서객이 고립됐다이 마을은 전신주가 쓰러져 전력공급이 끊기고 수돗물 공급마저 중단된 상태다수도권 전철 경강선판교여주역 신둔도예촌여주역 구간은 선로면 복구 및 보강작업으로 이날까지 운행이 중단된다코레일은 지난 일 하행 이천부발 구간에서 선로면을 지탱하는 흙이 유실돼 상행 선로로 후속 열차를 운행했으나 계속되는 비로 신둔도예촌여주역 상행 선로면도 유실 우려가 커지자 이날 오후 시부터 열차 운행을 멈췄다열차 운행 재개 때까지 코레일은 버스를 투입해 이 구간 승객들을 운송할 예정이다경기도는 피해가 큰 평택이천안성여주가평에 현장 상황지원반을 운영한다전국에서 이재민이 가장 많이 발생한 충북에서는 현재까지 명이 숨지고 명이 실종됐다충북도 소방본부는 이날 오전 시부터 인력 명 장비 대 등 가용자원을 총동원해 실종자를 찾고 있다그러나 계속된 호우로 인해 하천 수위가 높아졌고 유속이 빠른 데다 흙탕물로 수중 시야 확보가 어려워 전방위 수색이 어려운 상황이다드론과 헬기를 활용한 공중수색 역시 국지성 호우와 물안개로 인해 기대만큼의 성과가 없는 상황이다도 소방본부 관계자는 수색 지역이 광범위하고 현장 여건이 어려운 상황이지만 조속히 실종자를 찾도록 최선을 다하겠다고 말했다충북도는 이재민 임시 거주시설에 대한 신종 코로나바이러스 감염증코로나 방역도 강화했다이날 청주에서 코로나 지역 감염자 명이 발생하는 등 지역사회 전파 가능성이 지속되는 데 따른 조처다충북에는 이번 비로 생활터전을 잃은 가구 명의 이재민 중 귀가하지 못한 명과 일시 대피자 명이 개 임시 거주시설에서 생활하고 있다충북도는 이들 시설에 관리자를 명씩 배치해 방역 상황을 살피고 개인 방역 및 위생 수칙도 철저히 지키도록 안내할 방침이다도 관계자는 이재민 집단시설에서는 코로나뿐만 아니라 수인성 감염병 발생 가능성도 높은 만큼 다소 불편하더라도 방역수칙을 생활화해야 한다고 강조했다충남도에서는 이번 폭우로 명이 숨지고 명이 실종됐다주택과 상가 곳이 침수되고 농경지 천가 물에 잠기면서 천여 농가가 발을 동동 굴러야 했다도로하천 제방교량 등 공공시설 곳도 파손됐다도는 이재민들을 위해 구호품 세트와 매트리스 개 담요 장 텐트 개를 긴급 지원하고 가용 인력을 총동원해 피해복구에 나섰다파손된 도로 곳과 하천 제방 곳에 대해선 응급조치를 마쳤다물에 잠겼던 도내 지하차도 곳은 긴급 배수 작업 후 모두 통행을 재개했다산사태가 발생한 천안아산 지역 곳에서는 무너진 토사 제거 작업을 진행하고 있다지하차도에 빗물이 유입되는 것을 막기 위해 모래주머니를 충분히 비치하고 당분간 하천산간 계곡 야영을 금지했다 강가 주차장도 폐쇄했다충남도 역시 이재민 시설에서 코로나 감염확산 방지를 위한 방역을 강화하고 천여명의 비상근무 요원을 현장에 배치해 재난 취약지역 예찰을 강화했다충남도는 집중호우 피해지역을 특별재난지역으로 지정해달라고 정부에 요청할 예정이다에 육박하는 기록적인 폭우가 쏟아진 강원은 명의 이재민 중 명은 밤사이 귀가했지만 나머지 명은 마을회관에서 뜬눈으로 밤을 새웠다주택 채가 파손되고 채가 침수됐다영동선 동해영주 구간과 태백선 영월제천 구간 곳이 유실돼 이 구간 열차운행이 사흘째 중단되고 있다 정상소통까지는 시간이 걸릴 것으로 보인다전날 옹벽 가량이 유실돼 차량 대가 매몰되거나 파손된 철원군 명성로의 한 아파트에서는 주변을 통제한 채 중장비가 투입돼 긴급 복구작업이 이뤄지고 있다토사로 덮였던 철원군 근남면 번 국도와 춘천시 신북읍 번 국도 등은 통행이 재개됐다북한강 수계 댐 중 가장 상류에 있는 화천댐은 지난 일부터 수문을 열어 초당 의 물을 하류로 방류하고 있다 화천댐의 수문 방류는 올해 처음이다춘천댐과 의암댐 팔당댐도 방류량을 늘리는 등 수위 조절에 나섰다강원도와 각 시군은 비상 단계를 유지한 채 비상근무를 이어가고 있다재해 우려 지역인 하상도로 곳 둔치주차장 곳 야영장 곳은 인명피해가 발생하지 않도록 사전에 출입을 통제하고 있다산사태 축대 옹벽 급경사지 등 피해 우려 지역에 대한 주기적인 예찰 활동을 강화했다권숙희 류수현 양영석 이재현 전창해,생활/문화
월 슈퍼주니어 온라인 콘서트에서  높이의 거인으로 변신한 최시원 사진 엔터테인먼트 월 슈퍼주니어 온라인 콘서트에서  높이의 거인으로 변신한 최시원 사진 엔터테인먼트오는 일 비욘드 라이브 시리즈로 온라인 콘서트를 선보이는 트와이스 사진 엔터테인먼트 오는 일 비욘드 라이브 시리즈로 온라인 콘서트를 선보이는 트와이스 사진 엔터테인먼트팝을 대표하는 두 대형 기획사가 손잡고 온라인 전용 콘서트 전문 회사를 만든다 엔터테인먼트와 엔터테인먼트는 온라인 전용 콘서트 비욘드 라이브 를 기획 및 운영하는 비욘드 라이브 코퍼레이션을 설립한다고 일 밝혔다 양사는 의 콘텐트 프로듀싱 능력과 네이버의 기술 여기에 의 글로벌 네트워크 및 크리에이티브를 더해 세계적인 온라인 콘서트 브랜드로 성장시켜 나갈 것이라고 설명했다비욘드 라이브는 지난 월 이 네이버와 업무협약을 맺고 세계 최초로 선보인 온라인 유료 콘서트 시리즈다 월 일 슈퍼엠을 시작으로 웨이션 드림 동방신기슈퍼주니어 등  소속 아티스트들이 차례로 나서 코로나 여파로 오프라인 콘서트를 열지 못하는 아쉬움을 달랬다 증강현실을 활용한 무대 연출이나 다중 화상 연결을 통한 인터랙티브 소통 등 온라인에 특화된 요소로 화제를 모았다에서는 트와이스가 오는 일 첫 타자로 나선다 전 세계를 누비는 파일럿 콘셉트로 트와이스 월드 인 어 데이를 선보인다 를 이끌고 있는 박진영이 직접 공연 기획에 참여한다 코로나가 장기화되고 있는 상황에서 새로운 수익 사업 모델이 될 수 있을지도 관심사다 양사가 공동으로 운영하지만 다른 회사는 물론 해외 아티스트에게도 열려 있다는 방침이다 앞서 한 회 관람료는 만원으로 책정돼 만 명이 관람한 슈퍼주니어 공연은 약 억원의 판매고를 올렸다민경원 기자 중앙일보 무단 전재 및 재배포 금지,생활/문화
사진  제서울창의예술교육센터의 찾아가는 힐링미술관 프로그램 사진  제서울창의예술교육센터의 찾아가는 힐링미술관 프로그램서울특별시교육청 제서울창의예술교육센터가 코로나로 지친 학생들의 심신안정을 위한 서울특별시교육청의 심리방역책 도서관 쏘옥 마음톡톡 움직이는 갤러리 사업에 명의 작가들의 개 작품을 제공하고 국민대에서 미술강사로 활동 중인 강사 명과 함께 서울 시내 초중등학교 개교에 총 회의 찾아가는 도슨트 프로그램을 지원한다지난 월 서울 신당초등학교를 시작으로 찾아가는 도슨트 프로그램은 오는 월까지 총 개 초중등학교에서 학생 및 교사를 대상으로 진행된다 시작된지 얼마되지 않았지만 언택트비대면에 연결이라는 개념을 더한 온택트 도슨트 방식을 채택해 코로나 팬데믹 시대에 학교예술교육의 새로운 방향을 제시하고 있다는 평가를 받고 있다신당초등학교 김영경 선생은 학생들을 위해 프로그램을 신청했다며 작품에 대한 감상을 나누고 탐구하는 수행평가와 연계해 학습적으로 활용할 계획이라고 밝혔다녹천초등학교 조은희 선생도 교사를 대상으로 한 교원연수 도슨트 프로그램을 신청했는데 전문적인 지식과 흥미있는 후일담까지 전해주는 전문강사의 연수라 좋았다면서 특히 담당 학급에서 방송을 시청하는 방식이라 교사들이 안전하고 편안한 환경에서 참여할 수 있어 집중도도 높았다고 밝혔다변승욱 제서울창의예술교육센터 운영대표국민대 음악학부 교수는 온라인을 통해 교육하는 언택트 문화가 학교의 문화예술교육에 많은 변화를 가져왔다면서 앞으로 온라인을 통해 문화예술을 체험할 수 있는 새로운 연결 프로그램의 중요성이 더 커질 것이라고 밝혔다한편 제서울창의예술교육센터는 서울특별시교육청이 주관하고 국민대학교 산학협력단이 위탁운영하는 융합예술교육 전문 교육기관으로 서울 학생들이 예술을 통해 꿈과 끼를 펼칠 수 있도록 다양한 예술체험 프로그램을 운영하고 있다프로그램에 대한 보다 자세한 내용은 제서울창의예술교육센터 홈페이지를 통해 확인할 수 있으며 현재 학생 뿐만 아니라 학부모 지역주민 모두 참여 가능한  여름방학 예술교실 프로그램을 신청받고 있다디지털기획팀 이세연    국민일보  무단전재 및 재배포금지,생활/문화
목조보트 첫 작품 앞에 선 라보드 창업 청년들중소조선연구원 제공 재판매 및  금지 목조보트 첫 작품 앞에 선 라보드 창업 청년들중소조선연구원 제공 재판매 및  금지목조보트 세투스호중소조선연구원 제공 재판매 및  금지 목조보트 세투스호중소조선연구원 제공 재판매 및  금지부산연합뉴스 이영희 기자  중소조선연구원과 청년창업기업 라보드는 일 부산시 북구 화명생태공원 계류장에서 목조 보트 세투스호 진수식을 했다라보드는 이경진 대표 등 대 초중반 청년 명이 카약 카누 보트 등 다양한 나무배를 만들겠다고 중소조선연구원 창업보육센터에 년 입주한 창업기업이다보육센터는 목가공장비 등 목조선박을 만들 수 있는 시설을 갖추고 있다강원도 원주의 목조선박 학교에서 만난 이들은 목재의 매력에 빠져 나무배를 만드는 회사를 만들기로 의기투합해 약 년의 준비 기간을 거쳐 이날 첫 작품을 이날 진수했다이경진 대표는 명이 선박학교 수료 후 엔진 전기 시스템 선체 구조 도장 등 분야를 나눠 각각 조선업체에 취업해 현장기술 등을 익히고 나서 나무 보트 제작에 나선 지 개월 만에 첫 작품을 완성했다고 말했다세투스호는 급으로 길이  폭 에 승객은 명까지 태울 수 있다소설 노인과 바다를 남긴 어니스트 헤밍웨이가 탔던 필라 보트를 모델로 해서 설계했다나무로 만든 선체에 에폭시와 유리섬유를 표면처리해 강도를 높였다목조선박은 폐선 후 환경오염을 일으키는 섬유강화플라스틱보다 친환경적이며 알루미늄 선박에 비해 보온성과 방음성이 좋고 따뜻한 느낌을 주는 것이 매력이라고 이 대표는 설명했다세투스호는 월 한 달 간 시운전을 마치고 월 제주도에서 취항할 예정이다추가로 건조 중인 척은 전남 한 기초지자체와 설계와 디자인을 협의 중이다이 대표는 외국의 유명 해양도시들처럼 목조 선박을 이용한 관광이 활성화할 수 있게 다양한 선박을 만들겠다며 목조 선박 대중화를 위해 일반인을 대상으로 모형 선박 제작 교실 등의 프로그램도 운영할 계획이라고 덧붙였다,생활/문화
노컷뉴스 유동근 기자사진연합뉴스 사진연합뉴스현대자동차와 기아자동차의 월 미국 시장 판매가 코로나 유행 이후 개월만에 증가한 것으로 전해졌다일 업계에 따르면 현대차 미국판매법인은 일 지난달 판매 실적이 만대를 기록했다 지난해 동월 대비  증가한 수치다 현대차의 미국 시장 월간 판매 실적이 소폭이나마 증가한 것은 지난 월 이후 이번이 처음이다소매 판매는  늘어 개월 연속 증가세를 보였다 소매 판매의 를 차지하는 스포츠유틸리티차 매출은  늘었고 주력 인 팰리세이드는 지난 한 달 동안 대가 팔려 월간 최다 판매 신기록을 세웠다 이밖에 산타페와 코나 소나타 액센트의 소매 판매도 모두 늘었다하지만 법인과 렌터카 업체 등에 대량으로 판매하는 플리트 판매는  감소하며 전체 판매량에서 차지하는 비중은 로 줄었다 랜디 파커 판매담당 부사장은 코로나 대유행에도 매출 증가가 이루어진 것은 엄청난 성과라며 고객 수요에 맞추기 위한 재고 수준도 안정적인 상태라고 밝혔다기아차 미국판매법인도 월간 실적 발표를 통해 지난달 소매 부문에서 만대를 팔아 역대 월 소매 실적 가운데 최고치를 기록했다고 밝혔다 기아차도 현대차와 마찬가지로  판매 호조가 소매 실적을 견인했다기아차의 경우 텔루라이드대 매출이 조지아 공장 재가동에 힘입어 전월 대비  늘었고 스포티지대와 셀토스대의 판매도 증가했다저작권자   노컷뉴스 무단전재 및 재배포 금지,생활/문화
제주 드림타워 복합리조트 전경 제주 드림타워 복합리조트 전경롯데관광개발이 드림타워 복합리조트를 앞세워 제주에서 제 창업을 선언했다 공식 오픈과 함께 국제적인 경쟁력을 갖춘 카지노 시설까지 들어서게 되면 년 개장한 신화월드와 제주 복합리조트 클러스터 시대를 열 것으로 기대를 모은다롯데관광개발은 제주 드림타워 복합리조트의 성공적인 운영을 위해 년 역사의 서울 광화문 본사를 제주로 이전하는 작업에 본격적으로 착수한다고 일 밝혔다년 설립된 국내 대표 종합여행 기업인 롯데관광개발은 여행 업계 최초 코스피 상장 항공 전세기크루즈 전세선 운항 등 개척자 역할을 수행해 온 여행 업계 터줏대감이다김기병 롯데관광개발 회장은 이번 제주 본사 이전을 통해 제주 드림타워 복합리조트 오픈과 동시에 제주에서 제 창업을 한다는 각오로 고급 일자리 등 세금 등 향토기업 약속을 반드시 지키겠다고 포부를 밝혔다총 사업비가 조억원에 달하는 제주 드림타워 복합리조트는 현재 공정률 를 기록하고 있다 롯데관광개발은 이 사업에만 조원 넘는 천문학적인 액수를 쏟아부었다 제주도에 투자한 순수 국내 자본으로는 역대 최대 규모다공식 오픈 후 드림타워에서 근무할 신규 채용 인원은 명에 달한다 제주 취업 사상 단일 기업으로는 가장 많은 숫자다 롯데관광개발은 이 중 를 우선 도민으로 채용한다드림타워의 경제 효과는 상당할 것으로 전망된다 실제로 롯데관광개발은 드림타워를 통해 내년부터 연평균 외국인 관광객 만명을 유치해 연간 억원에 이르는 제주관광진흥기금을 납부하겠다는 청사진을 내놓고 있다 제주관광진흥기금 억원은 지난 년간 도내 카지노 곳을 모두 합친 액수연간 평균 납부금 억원의 배에 달하는 금액이다 지방세 납부까지 더해 제주 관광 산업에 적지 않게 기여할 것으로 예상된다제주 지역사회도 이 같은 롯데관광개발 행보를 환영하는 분위기다 특히 코로나 직격탄을 맞은 제주 관광 산업이 드림타워 복합리조트 오픈으로 활기를 되찾을 것으로 기대하고 있다드림타워는 제주 내 종전 최고 높이인 롯데시티호텔보다 배가량 높은 층 위용을 자랑한다 연면적은 여의도 빌딩의 배인 만에 달한다 글로벌 프리미엄 호텔 브랜드인 하얏트그룹이 위탁 운영하게 될 개 올스위트 객실도 인상적이다 한라산과 제주 바다 제주시내 전경을 파노라마 뷰로 바라볼 수 있는 것은 물론 글로벌 셰프들이 맡게 될 개 레스토랑과 국내 최고 높이 풀데크는 제주의 새 랜드마크로 자리매김할 것으로 보인다마지막 관문은 기존 서귀포 중문에 있는 카지노 이전이다 이를 위해 롯데관광개발은 지난달 일 지역 기여 방안 등을 담아 제주도에 카지노 산업 영향평가서를 제출한 상태다 지역경제 활성화에 역점을 둔 평가서를 제출한 만큼 순조롭게 이전 절차가 이뤄질 것이라는 전망이 나온다김한준 롯데관광개발 사장은 영종도의 복합리조트 클러스터와 함께 세계적인 관광 산업 트렌드를 선도하는 제주 랜드마크로 만들어 가겠다고 말했다신익수 여행전문기자 매일경제   무단전재 및 재배포 금지,생활/문화
팰리세이드 현대자동차 제공 팰리세이드 현대자동차 제공현대자동차가 주요 수출국인 미국 시장에서 코로나가 본격 확산된 지 개월 만에 판매 감소세를 뒤집는데 성공했다 업계에선 타 글로벌 자동차 업체들과 비교했을 때 현대차가 빠른 회복세를 보이고 있다는 평가가 나온다 현대차는 하반기 북미 시장에서 인기를 끌고 있는  신차와 고급 브랜드 제네시스의 주요 차종을 추가 투입해 판매 조기 정상화를 노릴 계획이다현대차는 지난해 월부터 지난 월까지의 미국 시장 현지 판매 실적을 일 발표했다 이에 따르면 현대차는 지난달 미국에서 총 만대를 팔았다 전년 동월만대과 비교해 대를 더 팔면서 개월 만에 판매량을 회복했다현대차는 올해 월과 월 미국 시장에서 전년 동월 대비 각각  씩 증가한 판매 오름세를 보여줬다 하지만 코로나가 본격 확산된 이후엔 직격탄을 맞고 역성장을 거듭했다 지난 월 로 최하점을 찍었고 이후 개월간   로 연이은 수출 부진에 빠졌다 현대차만의 문제는 아니었다 전 세계적인 코로나 확산에 따라 다른 글로벌 브랜드도 부진을 면치 못했다그럼에도 현대차는 생산라인 재가동 현지 딜러망 회복 등을 이루면서 지난달을 기점으로 실적 반등을 일궈냈다 코나 투싼 싼타페 팰리세이드 등 주요  라인업은 월 만대 수준으로 판매량이 늘었다이와 더불어 기아자동차도 판매 회복 조짐을 보이고 있다 기아차는 월 미국에서 총 만대를 팔았다 전년 동월만대 대비 단  줄어든 수치다 셀토스와 북미 전용 모델인 텔루라이드가 판매 강세를 보였다 지난달부터는 미국에 출시된 신형 가 대 팔리며 실적 견인에 기여했다 기아차도 이달부터는 미국에서 판매 증가세에 접어들 거라는 예상이 나온다현대차는 하반기 본격적인 판매 회복에 나선다 코로나 사태로 미뤄졌던 소비자들의 구매심리가 살아나면서 찾아올 수요 폭증기에 신차 러시를 가해 판매량을 늘릴 계획이다 현대기아차 관계자는 투싼 싼타페와 같은  신차 출시는 물론   등 제네시스 차량들도 미국 시장에 출시할 예정이어서 실적 반등에 영향을 줄 것으로 기대한다고 말했다이런 가운데 일본차들은 여전히 미국 시장에서 고전하는 모습을 보이고 있다 지난달 도요타와 혼다는 전년 같은 기간과 비교해 각각  의 판매 감소율을 보였다박구인 기자    국민일보  무단전재 및 재배포금지,생활/문화
편의점 점장 역할을 맡은 배우 지창욱 사진 제공 편의점 점장 역할을 맡은 배우 지창욱 사진 제공편의점 가 지창욱 편의점 이벤트 논란에 대해 사과했다  공식인스타그램 화면 캡쳐 편의점 가 지창욱 편의점 이벤트 논란에 대해 사과했다  공식인스타그램 화면 캡쳐다음은 입장문 전문월 일 에서 진행된 촬영 중 코로나 확산에 대한 미흡한 대처로 많은 분들께 염려를 드려 죄송합니다현장의 배우와 촬영에 협조해 주신 분들 해당 내용을 접한 모든 분들께 사과드립니다지난 월 일  연대점에서 배우 지창욱 님과 함께 콘텐츠 촬영이 진행되었습니다배우가 에서 스토어매니저로 근무하며 관련 업무를 체험하는 것이 최초의 콘텐츠 방향이었습니다하지만 촬영 도중  근무자의 실수로 해당 지점에서 촬영이 진행되는 내용이 에 게시되었고 촬영팀이 해당 내용을 인지하고 업로드된 게시글 삭제를 요청한 바 있습니다명확하지 않은 소통으로 촬영 내용이 온라인상에 게시되어 배우가 편의점에서 직접 결제를 진행하는 이벤트처럼 잘못 홍보되면서 많은 분들께 오해를 드렸습니다진심으로 사과드립니다 이후 많은 인파가 몰리는 예상치 못한 상황으로 촬영을 중단하였으나부족한 인원과 미흡한 준비로 현장을 안전하게 정리하지 못하였습니다 촬영의 의도 과정과 관계없이 코로나 확산 방지를 위해 많은 분들이 노력하는 상황에서 안일한 준비와 대처로 불편을 드려 죄송합니다이번 일을 계기로 더욱 신중하게 콘텐츠 제작에 임하고 안전하게 고객이 이용할 수 있는 가 되겠습니다 다시 한번 진심으로 사과드립니다배우 지창욱이 신종 코로나바이러스 감염증코로나 사태 속 편의점 일일 아르바이트 이벤트에 참여해 논란이 일었지만 이는 잘못된 홍보 과정에서 생긴 오해로 드러났다일 는 공식 인스타그램을 통해 배우 지창욱의 편의점 이벤트 논란에 대해 사과했다 측은 배우가 에서 스토어매니저로 근무하며 관련 업무를 체험하는 것이 최초의 콘텐츠 방향이었지만 촬영 도중  근무자의 실수로 해당 지점에서 촬영이 진행되는 내용이 에 게시됐다고 전했다이어 명확하지 않은 소통으로 촬영 내용이 온라인상에 게시되어 배우가 편의점에서 직접 결제를 진행하는 이벤트처럼 잘못 홍보되면서 많은 분들께 오해를 드렸다며 많은 인파가 몰리는 예상치 못한 상황으로 촬영을 중단했으나 코로나 확산 방지를 위해 많은 분들이 노력하는 상황에서 안일한 준비와 대처로 불편을 드려 죄송하다고 덧붙였다채선희 한경닷컴 기자 기사제보 및 보도자료  한국경제    무단전재 및 재배포 금지,생활/문화
